,date,title,language,country,url
7493,20200229T024500Z,Salem city councilors approve $1 . 1 million to fund waterproof garage responsible for flooding businesses,English,United States,https://whdh.com/news/salem-city-councilors-approve-1-1-million-to-fund-waterproof-garage-responsible-for-flooding-businesses/
7494,20200313T190000Z,Toilet Paper : The Chinese Giveth And The Chinese Taketh Away,English,United States,http://freerepublic.com/focus/f-chat/3824273/posts
7495,20200318T050000Z,Supermarket forced to hire bouncers to stop panic buyers,English,United Kingdom,https://www.dailymail.co.uk/news/article-8124609/Supermarket-forced-hire-bouncers-stop-panic-buyers.html
7496,20200322T044500Z,Houston celebrity designer makes free masks for healthcare workers in wake of coronavirus pandemic,English,United States,https://www.click2houston.com/news/local/2020/03/22/houston-celebrity-designer-makes-free-masks-for-healthcare-workers-in-wake-of-coronavirus-pandemic/
7497,20200401T004500Z,"McDonald workers in St . Louis go on strike over unsafe conditions , lost hours , pay cuts",English,United States,https://www.bizjournals.com/stlouis/news/2020/03/31/mcdonalds-workers-in-st-louis-go-on-strike-over.html
7498,20200316T180000Z,Liverpool Iceland store to open early for elderly shoppers amid coronavirus stockpiling issues,English,United Kingdom,https://www.liverpoolecho.co.uk/whats-on/shopping/liverpool-iceland-store-open-early-17931243
7499,20200210T064500Z,Countdown trials produce with paper instead of plastic,English,New Zealand,https://www.nzherald.co.nz/business/news/article.cfm?c_id=3&objectid=12307455
7500,20200220T163000Z,Plant - based leather might open doors for Rwanda,English,China,https://www.freshplaza.com/article/9191721/plant-based-leather-might-open-doors-for-rwanda/
7501,20200209T114500Z,Christian Siriano Talks Tinsley Mortimer RHONY Reunion Dress,English,United States,https://www.bravotv.com/watch-what-happens-live-with-andy-cohen/style-living/christian-siriano-talks-tinsley-mortimer-reunion-dress
7502,20200302T194500Z,Grand opening of Westcott Home and Garden in Belmont - News - Belmont Citizen - Herald,English,United States,https://belmont.wickedlocal.com/news/20200302/grand-opening-of-westcott-home-and-garden-in-belmont
7503,20200216T024500Z,"Hints from Heloise : What time is it , Fido ? ",English,United States,https://www.unionleader.com/news/human_interest/hints-from-heloise-what-time-is-it-fido/article_8a9bf096-391f-5a65-99fe-86cdeaa1ce7b.html
7504,20200328T134500Z,Police threaten Hillbrow homeless with sjamboks to enforce national lockdown,English,South Africa,https://www.timeslive.co.za/news/south-africa/2020-03-28-police-threaten-hillbrows-homeless-with-sjamboks-to-enforce-national-lockdown/
7505,20200328T150000Z,Police threaten Hillbrow homeless with sjamboks to enforce national lockdown,English,South Africa,https://www.sowetanlive.co.za/news/south-africa/2020-03-28-police-threaten-hillbrows-homeless-with-sjamboks-to-enforce-national-lockdown/
7506,20200223T201500Z,"Killer dad Rowan Baxter who torched wife , 3 kids was misogynist cheater",English,United States,https://nypost.com/2020/02/23/killer-dad-rowan-baxter-who-torched-wife-3-kids-was-misogynist-cheater-family/
7507,20200221T231500Z,Firearm / Tattoo Shop Combo Has Local Residents Seeing Red,English,United States,https://www.inkedmag.com/original-news/gun-and-tattoo-shop-opens-in-texas
7508,20200401T131500Z,Stl news : McDonald workers go on strike over pay cuts,English,United States,https://www.ksdk.com/article/news/local/business-journal/mcdonalds-workers-st-louis-strike-unsafe-conditions-lost-hours-pay-cuts/63-223e041f-9843-435e-85ea-5de27cf04b1b
7509,20200205T111500Z,"Watch : Dubai Police look for shopper who left behind Dh20 , 000",English,United Arab Emirates,https://gulfnews.com/uae/watch-dubai-police-look-for-shopper-who-left-behind-dh20000-1.69509015
7510,20200205T110000Z,"Dubai Police look for shopper who left behind Dh20 , 000",English,United Arab Emirates,https://gulfnews.com/uae/dubai-police-look-for-shopper-who-left-behind-dh20000-1.69509015
7511,20200326T034500Z,ABLE Allows Home Alcohol Deliveries To Encourage Social Distancing During Coronavirus Pandemic,English,United States,https://www.news9.com/story/41939612/able-allows-home-alcohol-deliveries-to-encourage-social-distancing-during-coronavirus-pandemic
7512,20200326T023000Z,ABLE Allows Home Alcohol Deliveries To Encourage Social Distanci,English,United States,http://m.news9.com/story/41939612/able-allows-home-alcohol-deliveries-to-encourage-social-distancing-during-coronavirus-pandemic
7513,20200401T141500Z,Porter Square Named 2020 PW Bookstore of the Year ; Barnett Top Rep,English,United States,https://www.publishersweekly.com/pw/by-topic/industry-news/awards-and-prizes/article/82882-porter-square-named-2020-pw-bookstore-of-the-year-barnett-rep.html
7514,20200221T230000Z,Dragon Lights Festival ( Day ) ,English,United States,https://medium.com/@Kaylinart/dragon-lights-festival-day-fbc3fbc4db09
7515,20200212T030000Z,Asher Keddie and Kris Smith explore their personalities and style in Myer  Layers of Me  campaign,English,Australia,https://mumbrella.com.au/asher-keddie-and-kris-smith-explore-their-personalities-and-style-in-myers-layers-of-me-campaign-616786
7516,20200211T070000Z,A barbecue restaurant will open in downtown Fredericksburg this spring,English,United States,https://www.fredericksburg.com/business/a-barbecue-restaurant-will-open-in-downtown-fredericksburg-this-spring/article_ced7cc2d-2b9e-55dc-a903-1b556bad050a.html
7517,20200318T224500Z,Coronavirus in Nevada : Gun sales spike amid pandemic fears,English,United States,https://www.rgj.com/story/news/2020/03/18/nevada-gun-sales-spike-during-coronavirus-pandemic/2870320001/
7518,20200302T024500Z,Shop provides the perfect fit for mothers of bride or groom,English,Australia,https://www.qt.com.au/news/shop-provides-the-perfect-fit-for-mothers-of-bride/3957444/
7519,20200320T173000Z,Morrisons to open tills for King Mill Hospital staff during coronavirus pandemic,English,United Kingdom,https://www.nottinghampost.com/news/local-news/morrisons-open-tills-kings-mill-3968747
7520,20200321T224500Z,Coronavirus puts strain on supermarket workers,English,United States,https://www.wnep.com/article/news/local/lackawanna-county/coronavirus-puts-strain-on-supermarket-workers/523-f0769731-cd1e-4ce9-b8a8-56b0bcafa23e
7521,20200213T041500Z,The timeless appeal of covered bridges,English,United States,https://www.wcvb.com/article/the-timeless-appeal-of-covered-bridges/30901940
7522,20200225T013000Z,Detroit gas station owner says store keeps getting trashed despite being Green Light member,English,United States,https://www.fox2detroit.com/news/detroit-gas-station-owner-says-store-keeps-getting-trashed-despite-being-green-light-member
7523,20200326T144500Z,East End stores adapt to new world | The Royal Gazette : Bermuda News,English,Bermuda,http://www.royalgazette.com/health/article/20200326/east-end-stores-adapt-to-new-world
7524,20200328T161500Z,SA Police Threaten Hillbrow Homeless With Assault To Enforce National Lockdown,English,Zimbabwe,https://www.newzimbabwe.com/sa-police-threaten-hillbrows-homeless-with-assault-to-enforce-national-lockdown/
7525,20200327T124500Z,"  This is unprecedented time : New Hamburg front line workers keep it light , take cautions during COVID - 19 pandemic",English,Canada,https://www.therecord.com/news-story/9917268--this-is-unprecedented-times-new-hamburg-front-line-workers-keep-it-light-take-cautions-during-covid-19-pandemic/
7526,20200326T211500Z,"Xenoblade Chronicles : Definitive Edition Collector Set heads to Japan , includes game card / digital options , and a game - less version as well",English,Japan,https://gonintendo.com/stories/357972-xenoblade-chronicles-definitive-edition-collector-s-set-heads-to
7527,20200227T230000Z,Donation helps fund programs for children,English,United States,https://www.wsaz.com/content/news/Donation-helps-fund-programs-for-children-568251291.html
7528,20200309T013000Z,EU - Official NES / SNES controllers for Switch back in stock,English,Japan,https://www.nintendoenthusiast.com/eu-official-nes-snes-controllers-for-switch-back-in-stock/
7529,20200309T013000Z,The Coral Switch Lite is selling out before its launch in Japan,English,Japan,https://www.nintendoenthusiast.com/the-coral-switch-lite-is-selling-out-before-its-launch-in-japan/
7530,20200203T163000Z,Guy Creates Fake Traffic Jam On Google Maps Using Smartphones,English,United States,https://brobible.com/culture/article/creating-fake-traffic-jam-google-maps-using-smartphones/
7531,20200325T041500Z,"Coronavirus Impact : Hairstylists , freelancers in beauty industry struggling amid San Franciso shelter - in - place order",English,United States,https://abc7news.com/business/hair-stylists-freelancers-struggling-amid-covid-19-crisis/6047554/
7532,20200319T064500Z,  Retail therapy is over  - worker stark message to customers browsing - despite Covid - 19 pandemic,English,New Zealand,https://www.nzherald.co.nz/business/news/article.cfm?c_id=3&objectid=12318223
7533,20200206T071500Z,"Cotton On basic singlet top is the $15 singlet you need to buy , ASAP . ",English,Australia,https://www.mamamia.com.au/basic-singlet-top/
7534,20200302T013000Z,Reading culture stays alive in Rawalpindi,English,Pakistan,https://www.thenews.com.pk/print/622654-reading-culture-stays-alive-in-rawalpindi
7535,20200302T033000Z,Reading culture stays alive in Rawalpindi,English,Pakistan,https://www.thenews.com.pk/print/622409-reading-culture-stays-alive-in-rawalpindi
7536,20200311T213000Z,GameStop Adds Reggie Fils - Aimé and More to Board of Directors GeekTyrant,English,United States,https://geektyrant.com/news/gamestop-adds-reggie-fils-aim-and-more-to-board-of-directors
7537,20200323T140000Z,Meadowhall Oasis staff left   trapped and scared  as food hall stays open for takeaways,English,United Kingdom,https://www.thestar.co.uk/health/coronavirus/meadowhall-oasis-staff-left-trapped-and-scared-food-hall-stays-open-takeaways-2505672
7538,20200210T050000Z,Countdown trials paper and cardboard instead of plastic in the produce section,English,New Zealand,https://www.stuff.co.nz/business/119396444/countdown-trials-paper-and-cardboard-instead-of-plastic-in-the-produce-department
7539,20200401T231500Z,Garden centre refusing to close,English,United Kingdom,https://www.thetimes.co.uk/edition/news/garden-centre-refusing-to-close-0qth8wfcl
7540,20200310T051500Z,Aldi panic - buying toilet paper sale falls flat due to  unexpected demand  ,English,Australia,https://www.9news.com.au/national/aldi-australia-toilet-paper-special-buys-sale-scales-back/dbd652f2-3e54-4f70-bbd2-af7895de134b
7541,20200212T121500Z,Smart load retailers get lucky in biggest grocery hakot challenge at Super8,English,United States,https://www.pressreleasepoint.com/smart-load-retailers-get-lucky-biggest-grocery-hakot-challenge-super8
7542,20200313T171500Z,Hamilton Record Store Cheapies Sets Final Closing Date,English,Canada,http://exclaim.ca/music/article/hamilton_record_store_cheapies_sets_final_closing_date
7543,20200204T021500Z,State politicians push retail pet shops to shun breeders,English,United States,https://nypost.com/2020/02/03/state-politicians-push-pet-shops-to-sell-rescue-dogs-shun-breeders/
7544,20200321T054500Z,"As unemployment claims in Ohio skyrocket , grocery stores seek helping hands",English,United States,https://www.wkyc.com/article/news/health/coronavirus/as-unemployment-skyrockets-in-ohio-grocery-stores-are-hiring/95-5b0f7059-2a17-4c5d-805e-85bb9be77d43
7545,20200208T021500Z,"U - District business owner , immigrant describes daily crime on the Ave",English,United States,https://mynorthwest.com/1707295/dori-u-district-restaurant-owner/
7546,20200331T011500Z,The New Normal,English,United States,https://blogs.psychcentral.com/manic-depression/2020/03/30/the-new-norman/
7547,20200303T044500Z,Residents weigh in on possibility of COVID - 19 coming to Central Illinois,English,United States,https://www.wandtv.com/news/residents-weigh-in-on-possibility-of-covid--coming-to/article_0314edac-5d05-11ea-a4e0-9308e34cecb9.html
7548,20200303T051500Z,Locals weigh in on chances of COVID - 19 coming to central IL,English,United States,https://www.wandtv.com/news/locals-weigh-in-on-chances-of-covid--coming-to/article_0314edac-5d05-11ea-a4e0-9308e34cecb9.html
7549,20200226T220000Z,  It not worth the BAD KARMA !: San Diego store owner hopes to get stolen Buddha statue back,English,United States,https://www.10news.com/news/local-news/its-not-worth-the-bad-karma-san-diego-store-owner-hopes-to-get-stolen-buddha-statue-back
7550,20200206T173000Z,Hidden History : The Boyd Hospital,English,United States,https://magicvalley.com/news/local/hidden-history-the-boyd-hospital/article_3b2439e8-037f-5f50-b817-195a1b436f98.html
7551,20200219T063000Z,How one French trader in Hong Kong is protecting himself against COVID - 19,English,United Kingdom,https://news.efinancialcareers.com/uk-en/3003210/hong-kong-bankers-traders-coronavirus
7552,20200222T034500Z,Dua Lipa Explains The Reason Behind Her New Hairstyle | Dua Lipa,English,United States,http://www.justjared.com/2020/02/21/dua-lipa-explains-reason-behind-her-new-hairstyle/
7553,20200322T183000Z,Coral Switch Lite faces a virtual sell out in Japan in just two days,English,Japan,https://gonintendo.com/stories/357606-coral-switch-lite-faces-a-virtual-sell-out-in-japan-in-just-two-d
7554,20200205T063000Z,Coles launches massive cookware and storage clearance sale,English,United Kingdom,https://www.dailymail.co.uk/femail/article-7967829/Coles-launches-massive-cookware-storage-clearance-sale.html
7555,20200324T180000Z,Supplies dry up as kiranas cater to last - minute buyers amid Covid - 19 scare,English,India,https://www.business-standard.com/article/economy-policy/supplies-dry-up-as-kiranas-cater-to-last-minute-buyers-amid-covid-19-scare-120032401690_1.html
7556,20200326T203000Z,COVID - 19  last thing  Family Islands want,English,Bahamas,http://www.tribune242.com/news/2020/mar/26/covid-19-last-thing-family-islands-want/
7557,20200330T021500Z,"The Corona Crimes : Shopkeeper , engineer exchange blows after spat over latter illness",English,India,https://bangaloremirror.indiatimes.com/bangalore/others/the-corona-crimes-shopkeeper-engineer-exchange-blows-after-spat-over-latters-illness/articleshow/74879723.cms
7558,20200318T053000Z,Coronavirus Australia : Country supermarket hires bouncers to keep out city - based shelf raiders,English,Australia,https://www.smh.com.au/national/victoria/out-of-control-country-supermarket-hires-bouncers-to-keep-out-shelf-raiders-20200318-p54bbe.html
7559,20200318T053000Z,Coronavirus Australia : Country supermarket hires bouncers to keep out city - based shelf raiders,English,Australia,https://www.theage.com.au/national/victoria/out-of-control-country-supermarket-hires-bouncers-to-keep-out-shelf-raiders-20200318-p54bbe.html
7560,20200325T231500Z,Utah food surplus offering hard to find goods,English,United States,https://www.sltrib.com/artsliving/2020/03/25/food-surplus-warehouse/
7561,20200228T193000Z,Save A Lot Kevin Proctor : Discount grocery has a lot to offer,English,United States,https://www.supermarketnews.com/retail-financial/save-lot-s-kevin-proctor-discount-grocery-model-has-lot-offer-independents
7562,20200323T160000Z,"Coronavirus in Suffolk united kingdom : Felixstowe , Aldeburgh and Southwold experience high visitor numbers | Latest Suffolk and Essex News",English,United Kingdom,https://www.eadt.co.uk/news/coronavirus-suffolk-felixstowe-aldeburgh-southwold-1-6574570
7563,20200319T171500Z,GameStop DOOM Eternal Purchases Will Be Available Today,English,Japan,https://www.playstationlifestyle.net/2020/03/19/gamestop-doom-eternal-purchases/
7564,20200307T173000Z,"Meet the celebrity furrier who creates coats for Cardi B , Mary J . Blige and Diddy",English,United States,https://pagesix.com/2020/03/07/meet-the-celebrity-furrier-who-creates-coats-for-cardi-b-mary-j-blige-and-diddy/
7565,20200310T184500Z,Coronavirus : South Coast Plaza luxury shopping mall is deserted,English,United States,https://www.businessinsider.com/coronavirus-south-coast-plaza-luxury-shopping-mall-2020-3
7566,20200320T224500Z,  We will aggressively pursue those ... taking advantage of Floridians  ,English,United States,https://www.news4jax.com/news/local/2020/03/20/we-will-aggressively-pursue-those-taking-advantage-of-floridians/
7567,20200318T050000Z,Coronavirus Australia : Country supermarket hires bouncers to keep out city - based shelf raiders,English,Australia,https://www.brisbanetimes.com.au/national/victoria/out-of-control-country-supermarket-hires-bouncers-to-keep-out-shelf-raiders-20200318-p54bbe.html
7568,20200208T203000Z,Rihanna Launches a New Fenty Drop at Bergdorf Goodman,English,United States,https://www.vogue.com/article/rihanna-interview-fenty-bergdorf-goodman
7569,20200317T134500Z,"Letter : If were so good at preparedness , why are all the grocery store shelves empty ? ",English,United States,https://www.sltrib.com/opinion/letters/2020/03/17/letter-if-were-so-good/
7570,20200323T154500Z,"Coronavirus in Suffolk united kingdom : Felixstowe , Aldeburgh and Southwold experience high visitor numbers | Latest Ipswich News",English,United Kingdom,https://www.ipswichstar.co.uk/news/coronavirus-suffolk-felixstowe-aldeburgh-southwold-1-6574570
7571,20200325T111500Z,"Amid lockdown , Hyderabad mall , multiplex owners assure employees of March salary",English,India,https://indianexpress.com/article/cities/hyderabad/coronavirus-lockdown-hyderabad-malls-employee-salaries-6331097/
7572,20200328T113000Z,"We asked readers to share some new hobbies theyve picked up since social distancing , here are their responses",English,United States,https://lancasteronline.com/news/local/we-asked-readers-to-share-some-new-hobbies-they-ve/article_322630d2-708e-11ea-8106-0bd6924fbe7b.html
7573,20200308T131500Z,Life on Elswick Road – The street with a rough reputation but  isnt as bad as it seems  ,English,United Kingdom,https://www.chroniclelive.co.uk/news/north-east-news/life-elswick-road--road-17860313
7574,20200325T141500Z,"Starbucks offers free coffee to coronavirus health care workers , first responders",English,United States,https://www.foxbusiness.com/lifestyle/coronavirus-starbucks-free-coffee-health-care-workers-first-responders
7575,20200311T164500Z,Woman who survived coronavirus shares her story,English,United States,https://www.khou.com/article/news/health/coronavirus/seattle-woman-recovered-from-coronavirus-shares-her-story/285-126b5ec3-27f1-4e87-b488-2c7a9c67f34a
7576,20200221T114500Z,Runaway dog drops by police station,English,United States,https://www.wcnc.com/article/features/just-visiting-runaway-dog-drops-by-police-station/275-697e6b9f-8132-4c5f-9f63-51ab2700cf10
7577,20200312T043000Z,Seattle woman who recovered from coronavirus shares her story,English,United States,https://www.wfmynews2.com/article/news/health/coronavirus/seattle-woman-recovered-from-coronavirus-shares-her-story/83-126b5ec3-27f1-4e87-b488-2c7a9c67f34a
7578,20200324T151500Z,Earthquake hit Croatia damage building cars amid COVID19 lockdown,English,India,https://www.behindwoods.com/news-shots/world-news/earthquake-hit-croatia-damage-building-cars-amid-covid19-lockdown.html
7579,20200331T100000Z,Coronavirus in India : Essential items run dry in some Lucknow grocery stores,English,India,https://www.indiatoday.in/business/story/coronavirus-in-india-essential-items-run-dry-in-some-lucknow-grocery-stores-1661737-2020-03-31
7580,20200222T230000Z,Rowan Baxter relative speaks of his dark history and violent nature,English,Australia,https://startsat60.com/discover/news/rowan-baxter-cousin-sandra-taylor-hannah-clarke-nine-news
7581,20200311T061500Z,Seattle woman who survived coronavirus shares her story,English,United States,https://www.king5.com/article/news/health/coronavirus/seattle-woman-recovered-from-coronavirus-shares-her-story/281-126b5ec3-27f1-4e87-b488-2c7a9c67f34a
7582,20200306T003000Z,Facebook Messenger for Windows 10 to soon get even better with multi - account support,English,United States,https://mspoweruser.com/facebook-messenger-for-windows-10-to-soon-get-even-better-with-multi-account-support/
7583,20200311T180000Z,Seattle woman who recovered from coronavirus shares her story,English,United States,https://www.11alive.com/article/news/health/coronavirus/seattle-woman-recovered-from-coronavirus-shares-her-story/85-126b5ec3-27f1-4e87-b488-2c7a9c67f34a
7584,20200311T191500Z,Seattle woman who recovered from coronavirus shares her story,English,United States,https://www.kgw.com/article/news/health/coronavirus/seattle-woman-recovered-from-coronavirus-shares-her-story/283-126b5ec3-27f1-4e87-b488-2c7a9c67f34a
7585,20200311T153000Z,Seattle woman who survived coronavirus shares her story,English,United States,https://www.wltx.com/article/news/health/coronavirus/seattle-woman-recovered-from-coronavirus-shares-her-story/101-126b5ec3-27f1-4e87-b488-2c7a9c67f34a
7586,20200219T114500Z,Seoul pizzeria raking in dough after  Parasite  Oscar - win success,English,United States,https://news.yahoo.com/seoul-pizzeria-raking-dough-parasite-oscar-win-success-100722594--abc-news-topstories.html
7587,20200222T111500Z,Hannah Clarke relative of Rowan Baxter reveals deep history of violence,English,Australia,https://www.9news.com.au/national/hannah-clarke-relative-of-rowan-baxter-reveals-deep-history-of-violence/2c937000-5afb-422f-88a8-ba496f9766b9
7588,20200212T223000Z,I believe that fashion should be democratic . It cannot be only for the rich or the super slim : Wendell Rodricks,English,India,https://indianexpress.com/article/india/fashion-designer-wendell-rodricks-dead-6265250/
7589,20200319T193000Z,We answer your coronavirus questions,English,United States,https://www.knoxnews.com/story/news/local/tennessee/2020/03/19/answers-to-your-coronavirus-questions/2876787001/
7590,20200319T143000Z,Pentagon City Mall Has Closed Temporarily,English,United States,https://www.arlnow.com/2020/03/19/pentagon-city-mall-has-closed-temporarily/
7591,20200327T103000Z,Poor Cebuanos worry for their survival when quarantine is enforced,English,Philippines,https://newsinfo.inquirer.net/1249585/poor-cebuanos-worry-for-their-survival-when-quarantine-is-enforced
7592,20200328T230000Z,Anxiety grips fruit vendor as she is forced to shutter stall,English,Philippines,https://newsinfo.inquirer.net/1250206/anxiety-grips-fruit-vendor-as-she-is-forced-to-shutter-stall
7593,20200219T221500Z,Milan Harris Discusses Her 7 Year Fashion Empire,English,United States,https://www.essence.com/fashion/milan-harris-discusses-her-7-year-fashion-empire/
7594,20200326T183000Z,Supermarket Disposes $35K Of Food | Talking Points Memo,English,United States,https://talkingpointsmemo.com/news/gerritys-supermarket-food-thrown-out-coughing-woman
7595,20200207T200000Z,"  Im not going anywhere ! says Nadine Green , Kitchener champion of the underdog",English,Canada,https://www.therecord.com/news-story/9846227--i-m-not-going-anywhere-says-nadine-green-kitchener-s-champion-of-the-underdog/
7596,20200302T231500Z,Vancouver liquor retailer proposes weed store beside its Kitsilano wine business,English,Canada,https://www.straight.com/cannabis/1367416/vancouver-liquor-retailer-proposes-weed-store-beside-its-kitsilano-wine-business
7597,20200312T004500Z,Seattle woman who recovered from coronavirus shares her story,English,United States,https://www.krem.com/article/news/health/coronavirus/seattle-woman-recovered-from-coronavirus-shares-her-story/293-126b5ec3-27f1-4e87-b488-2c7a9c67f34a
7598,20200303T164500Z,Penney stunning bar cart is back in store and we need one now,English,Ireland,https://www.her.ie/style/race-penneys-popular-bar-cart-back-store-need-one-now-500884
7599,20200320T203000Z,"Some AT & T stores remain open , leaked memo gives shady instructions",English,China,https://www.androidauthority.com/att-stores-coronavirus-memo-1095902/
7600,20200221T080000Z,GameStop employee morale has been tanked by dire straits and distressed managers,English,Japan,https://www.nintendoenthusiast.com/gamestop-dire-straits/
7601,20200330T204500Z,"As a First Gen Student , Ive Always Dreamed of the Day My Parents Would Watch Me Graduate",English,United States,https://grownandflown.com/first-generation-student-struggles/
7602,20200222T001500Z,Providers rip proposed rule changes to state medical marijuana program,English,United States,https://missoulian.com/news/state-and-regional/providers-rip-proposed-rule-changes-to-state-medical-marijuana-program/article_d2da64fc-437c-52e2-859f-841d2f68b6c4.html
7603,20200222T031500Z,Providers rip proposed rule changes to state medical marijuana program,English,United States,https://helenair.com/news/state-and-regional/providers-rip-proposed-rule-changes-to-state-medical-marijuana-program/article_a872ca02-2f52-5094-bc52-7e0a44b7d7a4.html
7604,20200215T144500Z,"Dear Heloise : What time is it , Fido ? - Entertainment - The Ledger",English,United States,https://www.theledger.com/entertainment/20200215/dear-heloise-what-time-is-it-fido
7605,20200224T213000Z,Missing dog sends Texas cops on  exhausting  search after he runs away from police and returns home,English,United Kingdom,https://www.dailymail.co.uk/news/article-8039241/Missing-dog-sends-Texas-cops-exhausting-search-runs-away-police-returns-home.html
7606,20200327T153000Z,"Coronavirus : CVS Pharmacy Employees Worry About Safety , Lack Of Cleaning Supplies",English,,https://www.buzzfeednews.com/article/addybaird/cvs-pharamcy-employees-coronavirus-cleaner-masks
7607,20200317T011500Z,Bay Area coronavirus shutdown : Retailers face weeks - long closure,English,United States,https://www.sfchronicle.com/business/article/Bay-Area-coronavirus-shutdown-Retailers-face-15135938.php
7608,20200301T050000Z,Bespoke Hat Shop Thrives In The Face Of Gentrification,English,United States,https://newsone.com/3905905/hats-by-bunn-harlem/
7609,20200222T211500Z,Brisbane car fire : Rowan Baxter degrading views on women revealed,English,Australia,https://www.news.com.au/national/queensland/crime/rowan-baxters-cousin-opens-up-on-his-degrading-views-on-women/news-story/2b25e1e171b83ec60c222ad2ac4be293
7610,20200219T200000Z,  Wimpy Kid  author Jeff Kinney hits the road for a book tour . Only he has no idea where he going . ,English,United States,https://www.bostonglobe.com/2020/02/19/lifestyle/wimpy-kid-author-jeff-kinney-hits-road-book-tour-only-he-has-no-idea-where-hes-going/
7611,20200315T034500Z,"READ NOW : Game – How To Meet , Attract , And Date Attractive Women – Return Of Kings",English,United States,https://www.returnofkings.com/192397/read-now-game-how-to-meet-attract-and-date-attractive-women
7612,20200209T103000Z,Port chaos leaves Liberian fuel pumps dry,English,France,http://www.rfi.fr/en/wires/20200209-port-chaos-leaves-liberian-fuel-pumps-dry
7613,20200324T144500Z,Wenceslao : Life in the time of Covid,English,Philippines,https://www.sunstar.com.ph/article/1849833/Cebu/Opinion/Wenceslao-Life-in-the-time-of-Covid
7614,20200327T181500Z,"Wenceslao : Covid times , 1",English,Philippines,https://www.sunstar.com.ph/article/1850301/Cebu/Opinion/Wenceslao-Covid-times-1
7615,20200303T193000Z,"Early vacations , emergency leaves in Kuwait due to coronavirus downturn",English,Kuwait,https://news.kuwaittimes.net/website/early-vacations-emergency-leaves-in-kuwait-due-to-coronavirus-downturn/
7616,20200214T190000Z,Could corporations take over control of what public schools teach ? ,English,United States,https://article.wn.com/view/2020/02/14/Could_corporations_take_over_control_of_what_public_schools_/
7617,20200314T163000Z,Trish Peng and her pink doors,English,New Zealand,https://www.nzherald.co.nz/spy/news/article.cfm?c_id=1503840&objectid=12316111
7618,20200324T190000Z,Comparing food delivery options during coronavirus,English,United States,https://www.wkyc.com/article/life/food/food-delivery-options-during-coronavirus/95-6d6a2a2c-7a90-4ec7-a5bd-a3a479c1a94b
7619,20200228T223000Z,Astrid Star Launches Clothing Line,English,United States,https://avn.com/business/articles/novelty/astrid-star-launches-clothing-line-872575.html
7620,20200203T203000Z,"Animal Crossing Joy - Cons And Switch Dock Will Be Available Separately , At Least In Japan",English,United States,https://www.gamespot.com/articles/animal-crossing-joy-cons-and-switch-dock-will-be-a/1100-6473263/
7621,20200311T214500Z,Seattle woman who recovered from coronavirus shares her story,English,United States,https://www.ktvb.com/article/news/health/coronavirus/seattle-woman-who-recovered-from-coronavirus-shares-her-story/277-126b5ec3-27f1-4e87-b488-2c7a9c67f34a
7622,20200210T153000Z,Liberians frustrated by crippling fuel shortage,English,Nigeria,https://www.africanews.com/2020/02/10/liberians-frustrated-by-crippling-fuel-shortage/
7623,20200210T133000Z,Liberians frustrated by crippling fuel shortage,English,Nigeria,http://www.africanews.com/2020/02/10/liberians-frustrated-by-crippling-fuel-shortage/
7624,20200228T203000Z,Merchants waiting for new city ordinance to resume serving,English,United States,https://thebrunswicknews.com/news/local_news/merchants-waiting-for-new-city-ordinance-to-resume-serving/article_101c094c-def6-5a4b-a904-81fd17191d42.html
7625,20200311T173000Z,Seattle woman who recovered from coronavirus shares her story,English,United States,https://www.thv11.com/article/news/health/coronavirus/seattle-woman-recovered-from-coronavirus-shares-her-story/91-126b5ec3-27f1-4e87-b488-2c7a9c67f34a
7626,20200202T050000Z,Local Flavor : Why this East Asian market in West Palm inspires chefs and Korean soap fans alike - Entertainment - The Palm Beach Post,English,United States,https://www.palmbeachpost.com/entertainment/20200130/local-flavor-why-this-east-asian-market-in-west-palm-inspires-chefs-and-korean-soap-fans-alike
7627,20200305T044500Z,The future of Sunday Alcohol Sales in Comanche County,English,United States,https://www.kswo.com/2020/03/05/future-sunday-alcohol-sales-comanche-county/
7628,20200327T193000Z,Comic Store In Your Future - If It Has One,English,United States,https://www.bleedingcool.com/2020/03/27/comic-store-in-your-future-if-it-has-one/
7629,20200308T063000Z,SUPER COUPONING : How to go about splitting orders to take advantage of in - store promotions,English,United States,https://www.stltoday.com/suburban-journals/super-couponing-how-to-go-about-splitting-orders-to-take/article_d83d6c62-573f-5f2b-a1d2-ed113126d1b2.html
7630,20200209T213000Z,Port chaos leaves Liberian fuel pumps dry,English,Pakistan,https://dailytimes.com.pk/555125/port-chaos-leaves-liberian-fuel-pumps-dry/
7631,20200325T204500Z,Can the Vinyl & CD Business Survive Coronavirus ? ,English,United States,https://www.billboard.com/articles/business/9343001/music-shops-vinyl-cd-coronavirus-amazon-sales
7632,20200222T021500Z,Providers rip proposed rule changes to state medical marijuana program,English,United States,https://mtstandard.com/news/state-and-regional/providers-rip-proposed-rule-changes-to-state-medical-marijuana-program/article_89daafbe-8581-5086-8423-cc77fb61ca30.html
7633,20200318T193000Z,UPDATE 1 - French Amazon workers protest in coronavirus pushback,English,United States,https://www.reuters.com/article/health-coronavirus-france-amazon/update-1-french-amazon-workers-protest-in-coronavirus-pushback-idUSL8N2BB8GI
